Frame;Tiempo;ID_Bola;Estatus;Posicion_Bola_x;Posicion_Bola_y;Posicion_Bola_z
4990;13.1838;9;En movimiento;13.0271;1.5461;-0.2526
4995;13.2538;9;En movimiento;13.6684;1.5924;-0.1819
5000;13.3233;9;En movimiento;14.2357;1.7684;-0.1446
5001;13.3369;9;Parada;14.5643;1.8120;-0.1003
5070;14.3006;10;En movimiento;5.0703;1.1696;-0.0171
5075;14.3674;10;En movimiento;5.7196;1.2038;0.0137
5080;14.4370;10;En movimiento;6.3669;1.2379;0.0444
5085;14.5066;10;En movimiento;7.0165;1.2722;0.0752
5090;14.5760;10;En movimiento;7.6646;1.3208;0.1059
5095;14.6457;10;En movimiento;8.3116;1.3585;0.1365
5100;14.7154;10;En movimiento;8.9582;1.3961;0.1672
5105;14.7851;10;En movimiento;9.6072;1.4340;0.1979
5110;14.8547;10;En movimiento;10.2543;1.4451;0.2286
5115;14.9238;10;En movimiento;10.9022;1.4798;0.2593
5120;14.9939;10;En movimiento;11.5472;1.5143;0.2898
5125;15.0636;10;En movimiento;12.1952;1.5491;0.3205
5130;15.1328;10;En movimiento;12.8421;1.5839;0.3512
5135;15.2027;10;En movimiento;13.4969;1.6193;0.3822
5140;15.2725;10;En movimiento;14.1466;1.6544;0.4130
5141;15.2866;10;Parada;14.4062;1.7630;0.4253
5145;15.3413;11;En movimiento;8.6869;1.1513;-2.5213
5150;15.4112;11;En movimiento;9.2948;1.1401;-2.2395
5155;15.4809;11;En movimiento;9.8954;1.1383;-1.9611
5160;15.5506;11;En movimiento;10.5002;1.1305;-1.6807
5165;15.6207;11;En movimiento;11.1046;1.1228;-1.4005
5170;15.6901;11;En movimiento;11.7080;1.0963;-1.1208
5175;15.7598;11;En movimiento;12.3108;1.0854;-0.8414
5180;15.8291;11;En movimiento;12.9148;1.0745;-0.5614
5185;15.8985;11;En movimiento;13.5215;1.0637;-0.2802
5190;15.9687;11;En movimiento;14.0481;1.0695;-0.0016
5191;15.9829;11;Parada;14.3263;1.1248;0.1410
5260;16.9432;12;En movimiento;5.0456;1.1657;-1.5069
5265;17.0128;12;En movimiento;5.7167;1.1579;-1.4448
5270;17.0821;12;En movimiento;6.4133;1.1512;-1.3802
5275;17.1521;12;En movimiento;7.1064;1.1446;-1.3160
5280;17.2217;12;En movimiento;7.8046;1.1380;-1.2513
5285;17.2913;12;En movimiento;8.5035;1.1316;-1.1865
5290;17.3608;12;En movimiento;9.1991;1.1468;-1.1220
5295;17.4306;12;En movimiento;9.8940;1.1437;-1.0576
5300;17.4997;12;En movimiento;10.5933;1.1133;-0.9928
5305;17.5701;12;En movimiento;11.2972;1.1378;-0.9276
5310;17.6393;12;En movimiento;11.9916;1.1010;-0.8632
5315;17.7093;12;En movimiento;12.6904;1.0950;-0.7985
5320;17.7786;12;En movimiento;13.3868;1.0890;-0.7339
5325;17.8488;12;En movimiento;14.0809;1.0831;-0.6696
5326;17.8625;12;Parada;14.3615;1.1704;-0.6436
5395;18.8238;13;En movimiento;8.2767;1.1457;-2.8156
5400;18.8928;13;En movimiento;8.8960;1.1364;-2.4746
5405;18.9623;13;En movimiento;9.5466;1.1283;-2.1164
5410;19.0322;13;En movimiento;10.1916;1.1202;-1.7612
5415;19.1017;13;En movimiento;10.8410;1.1122;-1.4037
5420;19.1713;13;En movimiento;11.4923;1.1043;-1.0451
5425;19.2409;13;En movimiento;12.1375;1.1180;-0.6899
5430;19.3106;13;En movimiento;12.7868;1.1134;-0.3324
5435;19.3798;13;En movimiento;13.4326;1.0815;0.0232
5440;19.4494;13;En movimiento;14.0802;1.0739;0.3797
5445;19.5192;13;En movimiento;14.7280;1.0662;0.7364
5450;19.5889;13;En movimiento;15.3756;1.0587;1.0930
5453;19.6315;13;Gol;19.0000;-2.1178;0.0000
5465;19.8008;14;En movimiento;17.6300;0.0633;0.0000
5470;19.8673;14;En movimiento;5.5241;1.1421;-1.5914
5475;19.9370;14;En movimiento;6.2670;1.1341;-1.4665
5480;20.0068;14;En movimiento;7.0086;1.1262;-1.3417
5485;20.0762;14;En movimiento;7.7439;1.1183;-1.2181
5490;20.1458;14;En movimiento;8.4852;1.1273;-1.0934
5495;20.2152;14;En movimiento;9.2251;1.1229;-0.9690
5500;20.2850;14;En movimiento;9.9665;1.1185;-0.8443
5505;20.3544;14;En movimiento;10.7062;1.0881;-0.7199
5510;20.4240;14;En movimiento;11.4459;1.0806;-0.5955
5515;20.4938;14;En movimiento;12.1808;1.0731;-0.4719
5520;20.5633;14;En movimiento;12.9231;1.0657;-0.3471
5525;20.6331;14;En movimiento;13.6635;1.0584;-0.2226
5528;20.6746;14;Parada;14.2106;1.1477;-0.1440
5595;21.6078;15;En movimiento;8.1198;1.1650;2.8484
5600;21.6771;15;En movimiento;8.8137;1.2200;2.5309
5605;21.7468;15;En movimiento;9.5429;1.2784;2.1973
5610;21.8163;15;En movimiento;10.2716;1.3368;1.8638
5615;21.8860;15;En movimiento;10.9989;1.4091;1.5311
5620;21.9559;15;En movimiento;11.7290;1.4711;1.1970
5625;22.0252;15;En movimiento;12.4568;1.5330;0.8640
5630;22.0948;15;En movimiento;13.1839;1.5716;0.5313
5635;22.1643;15;En movimiento;13.9138;1.6304;0.1974
5638;22.2064;15;Parada;14.4789;1.8138;-0.0761
5705;23.1388;16;En movimiento;8.1195;1.1693;-0.3531
5710;23.2089;16;En movimiento;8.9016;1.1558;-0.4325
5715;23.2783;16;En movimiento;9.7078;1.1430;-0.5143
5720;23.3480;16;En movimiento;10.5202;1.1303;-0.5968
5725;23.4177;16;En movimiento;11.3362;1.1177;-0.6796
5730;23.4869;16;En movimiento;12.1493;1.1051;-0.7622
5735;23.5573;16;En movimiento;12.9610;1.0927;-0.8446
5740;23.6263;16;En movimiento;13.7752;1.0802;-0.9272
5744;23.6822;16;Parada;14.5888;1.1234;-1.0098
5810;24.6039;17;En movimiento;7.9038;1.1494;-3.8971
5815;24.6706;17;En movimiento;8.6994;1.1559;-3.5618
5820;24.7402;17;En movimiento;9.4929;1.1616;-3.2273
5825;24.8099;17;En movimiento;10.2915;1.1674;-2.8908
5830;24.8789;17;En movimiento;11.0803;1.1596;-2.5583
5835;24.9488;17;En movimiento;11.8784;1.1622;-2.2220
5840;25.0189;17;En movimiento;12.6741;1.1649;-1.8866
5845;25.0882;17;En movimiento;13.4671;1.1676;-1.5524
5850;25.1580;17;En movimiento;14.2591;1.1703;-1.2186
5853;25.1991;17;Parada;14.8948;1.2319;-0.9507
5920;26.1320;18;En movimiento;5.3758;1.1468;-0.0714
5925;26.2020;18;En movimiento;6.2300;1.1424;-0.1679
5930;26.2718;18;En movimiento;7.0881;1.1381;-0.2648
5935;26.3412;18;En movimiento;7.9462;1.1338;-0.3616
5940;26.4109;18;En movimiento;8.8028;1.1451;-0.4583
5945;26.4805;18;En movimiento;9.6671;1.1443;-0.5559
5950;26.5502;18;En movimiento;10.5221;1.1435;-0.6525
5955;26.6196;18;En movimiento;11.3821;1.1182;-0.7495
5960;26.6893;18;En movimiento;12.2439;1.1143;-0.8468
5965;26.7589;18;En movimiento;13.0950;1.1105;-0.9429
5970;26.8287;18;En movimiento;13.9507;1.1067;-1.0395
5973;26.8701;18;Parada;14.6402;1.1781;-1.1174
6040;27.8029;19;En movimiento;8.5360;1.2056;-3.1273
6045;27.8726;19;En movimiento;9.3801;1.2721;-2.9023
6050;27.9424;19;En movimiento;10.2263;1.3388;-2.6769
6055;28.0121;19;En movimiento;11.0720;1.4056;-2.4516
6060;28.0814;19;En movimiento;11.9230;1.4729;-2.2248
6065;28.1512;19;En movimiento;12.7600;1.5391;-2.0018
6070;28.2207;19;En movimiento;13.6064;1.6289;-1.7763
6075;28.2905;19;En movimiento;14.4521;1.6992;-1.5510
6080;28.3599;19;En movimiento;15.2956;1.7408;-1.3263
6083;28.4022;19;Gol;19.0000;-2.0926;0.0000
6110;28.7775;20;En movimiento;7.9503;1.1487;0.1436
6115;28.8464;20;En movimiento;8.8301;1.1456;-0.0090
6120;28.9162;20;En movimiento;9.7538;1.1441;-0.1693
6125;28.9862;20;En movimiento;10.6799;1.1426;-0.3300
6130;29.0557;20;En movimiento;11.5930;1.1561;-0.4884
6135;29.1253;20;En movimiento;12.5180;1.1581;-0.6489
6140;29.1948;20;En movimiento;13.4396;1.1392;-0.8089
6145;29.2641;20;En movimiento;14.3604;1.1379;-0.9686
6150;29.3333;20;En movimiento;15.2740;1.1367;-1.1272
6153;29.3757;20;Gol;19.0000;-2.0592;0.0000
6180;29.7516;21;En movimiento;17.6300;0.0500;0.0000
6185;29.8210;21;En movimiento;9.1156;1.1861;1.8229
6190;29.8909;21;En movimiento;10.0256;1.2003;1.5934
6195;29.9606;21;En movimiento;10.9322;1.2145;1.3648
6200;30.0305;21;En movimiento;11.8391;1.2288;1.1361
6205;30.1002;21;En movimiento;12.7439;1.2430;0.9080
6210;30.1701;21;En movimiento;13.6513;1.2573;0.6792
6215;30.2392;21;En movimiento;14.5530;1.2550;0.4726
6220;30.3091;21;En movimiento;15.4614;1.2601;0.2227
6222;30.3369;21;Gol;19.0000;-2.0829;0.0000
6255;30.7963;22;En movimiento;5.1225;1.1805;-0.9414
6260;30.8660;22;En movimiento;6.0356;1.2370;-0.8156
6265;30.9357;22;En movimiento;6.9492;1.2914;-0.6897
6270;31.0054;22;En movimiento;7.8672;1.3461;-0.5632
6275;31.0748;22;En movimiento;8.7787;1.3855;-0.4376
6280;31.1442;22;En movimiento;9.6946;1.4368;-0.3114
6285;31.2139;22;En movimiento;10.6153;1.4886;-0.1845
6290;31.2843;22;En movimiento;11.5275;1.5398;-0.0588
6295;31.3531;22;En movimiento;12.4313;1.5906;0.0657
6300;31.4228;22;En movimiento;13.3501;1.6424;0.1923
6304;31.4787;22;Parada;14.2710;1.7641;0.3192
6370;32.3977;23;En movimiento;8.5450;1.1471;3.1831
6375;32.4673;23;En movimiento;9.4057;1.1362;2.8097
6380;32.5367;23;En movimiento;10.2633;1.1255;2.4376
6385;32.6063;23;En movimiento;11.1211;1.1148;2.0656
6390;32.6760;23;En movimiento;11.9741;1.1204;1.6955
6395;32.7456;23;En movimiento;12.8341;1.1131;1.3224
6400;32.8151;23;En movimiento;13.6898;1.1060;0.9512
6405;32.8849;23;En movimiento;14.5486;1.0988;0.5787
6410;32.9546;23;En movimiento;15.4010;1.0632;0.2089
6413;32.9966;23;Gol;19.0000;-2.0926;0.0000
6440;33.3719;24;En movimiento;5.2129;1.1833;-0.3481
6445;33.4416;24;En movimiento;6.1516;1.2206;-0.3090
6450;33.5112;24;En movimiento;7.1058;1.2588;-0.2692
6455;33.5807;24;En movimiento;8.0527;1.3080;-0.2298
6460;33.6506;24;En movimiento;9.0067;1.3497;-0.1900
6465;33.7205;24;En movimiento;9.9573;1.3912;-0.1504
6470;33.7895;24;En movimiento;10.9036;1.4119;-0.1110
6475;33.8591;24;En movimiento;11.8576;1.4505;-0.0713
6480;33.9292;24;En movimiento;12.8093;1.4889;-0.0316
6485;33.9987;24;En movimiento;13.7560;1.5272;0.0078
6487;34.0266;24;Parada;14.2887;1.6770;0.0377
