Frame;Tiempo;ID_Bola;Estatus;Posicion_Bola_x;Posicion_Bola_y;Posicion_Bola_z
14300;20.1387;20;En movimiento;8.1869;1.2110;0.0715
14305;20.2068;20;En movimiento;9.5038;1.2827;0.1446
14310;20.2772;20;En movimiento;10.8498;1.3564;0.2192
14315;20.3464;20;En movimiento;12.1469;1.4270;0.2911
14320;20.4181;20;En movimiento;13.4659;1.4991;0.3643
14324;20.4720;20;Parada;14.8025;1.6149;0.4442
14390;21.3880;21;En movimiento;8.5175;1.2188;0.6840
14395;21.4581;21;En movimiento;9.8328;1.2980;0.6656
14400;21.5276;21;En movimiento;11.1809;1.3810;0.6468
14405;21.5962;21;En movimiento;12.5057;1.4624;0.6283
14410;21.6670;21;En movimiento;13.8241;1.5435;0.6099
14415;21.7358;21;En movimiento;15.1501;1.6251;0.5914
14418;21.7777;21;Parada;19.0000;-2.0612;0.0000
14460;22.3601;22;En movimiento;7.8321;1.1688;-0.5919
14465;22.4295;22;En movimiento;9.0619;1.1763;-0.4001
14470;22.4992;22;En movimiento;10.2946;1.1838;-0.2078
14475;22.5686;22;En movimiento;11.5493;1.2026;-0.0121
14480;22.6385;22;En movimiento;12.8113;1.2141;0.1848
14485;22.7078;22;En movimiento;14.0937;1.2259;0.3848
14490;22.7786;22;En movimiento;15.2973;1.2164;0.5726
14492;22.8048;22;Parada;19.0000;-2.0654;0.0000
14535;23.4034;23;En movimiento;9.0146;1.2290;-2.3828
14540;23.4729;23;En movimiento;10.2542;1.3239;-2.1610
14545;23.5423;23;En movimiento;11.4789;1.4088;-1.9419
14550;23.6118;23;En movimiento;12.7189;1.5005;-1.7200
14555;23.6809;23;En movimiento;13.9620;1.5926;-1.4976
14560;23.7519;23;En movimiento;15.1927;1.6837;-1.2774
14563;23.7916;23;Gol;19.0000;-2.0213;0.0000
14605;24.3779;24;En movimiento;8.3158;1.1906;0.7407
14610;24.4430;24;En movimiento;9.4405;1.2786;0.4584
14615;24.5150;24;En movimiento;10.6291;1.3623;0.1600
14620;24.5829;24;En movimiento;11.8453;1.4647;-0.1452
14625;24.6526;24;En movimiento;12.9827;1.5382;-0.4306
14630;24.7254;24;En movimiento;14.1613;1.6078;-0.7265
14635;24.7912;24;En movimiento;15.3486;1.7148;-1.0245
14637;24.8188;24;Parada;19.0000;-2.0448;0.0000
14675;25.3480;25;En movimiento;17.6300;0.0611;0.0000
14680;25.4192;25;En movimiento;6.2277;1.2257;-0.9068
14685;25.4861;25;En movimiento;7.5481;1.3005;-0.6157
14690;25.5557;25;En movimiento;8.7871;1.3667;-0.3425
14695;25.6248;25;En movimiento;10.1321;1.4395;-0.0460
14700;25.6970;25;En movimiento;11.3948;1.5073;0.2324
14705;25.7631;25;En movimiento;12.6876;1.5972;0.5175
14710;25.8327;25;En movimiento;13.9851;1.6478;0.8035
14715;25.9024;25;En movimiento;15.3370;1.7473;1.1016
14717;25.9300;25;Gol;19.0000;-2.0829;0.0000
