Frame;Time;HeadPosition_x;HeadPosition_y;HeadPosition_z;HeadRotation_x;HeadRotation_y;HeadRotation_z;HandDetectedR;HighConfidenceR;RHandPosition_x;RHandPosition_y;RHandPosition_z;RHandRotation_x;RHandRotation_y;RHandRotation_z;RHandVelocity_x;RHandVelocity_y;RHandVelocity_z;RWristTwist;HandDetectedL;HighConfidenceL;LHandPosition_x;LHandPosition_y;LHandPosition_z;LHandRotation_x;LHandRotation_y;LHandRotation_z;LHandVelocity_x;LHandVelocity_y;LHandVelocity_z;LWristTwist;
19956;0.8067239;14.3402;1.4804;-0.0845;13.9811;241.8963;357.7076;True;True;0.3389;0.9890;0.4490;341.4735;66.4378;9.4135;-0.3850;-0.1442;0.4469;0.0000;True;True;-0.5142;1.1072;0.4107;339.4932;245.7102;6.8072;-0.1698;-0.4570;-0.2555;0.0000;
19958;0.8327935;14.3402;1.4814;-0.0851;13.3492;240.7509;357.4733;True;True;0.3353;0.9882;0.4539;341.8158;65.7184;9.6234;-0.3475;-0.0446;0.4941;0.0000;True;True;-0.5157;1.1027;0.4087;339.6550;245.2096;6.0222;-0.1231;-0.4352;-0.1740;0.0000;
19960;0.8622897;14.3396;1.4843;-0.0852;11.6661;239.8783;357.3630;True;True;0.3317;0.9885;0.4586;341.9599;65.1540;9.4587;-0.3533;0.0473;0.4612;0.0000;True;True;-0.5173;1.0991;0.4071;339.9229;245.0812;5.4413;-0.1534;-0.3272;-0.1688;0.0000;
19962;0.8876652;14.3387;1.4914;-0.0847;7.7780;239.5258;357.6248;True;True;0.3285;0.9892;0.4633;341.7673;64.5117;9.3716;-0.3071;0.0787;0.4584;0.0000;True;True;-0.5178;1.0970;0.4060;340.0337;245.0546;5.0107;-0.0179;-0.1670;-0.0959;0.0000;
19964;0.9162863;14.3385;1.5002;-0.0833;2.7767;239.2440;357.7017;True;True;0.3245;0.9907;0.4675;341.5334;63.8177;9.6475;-0.4554;0.2044;0.4105;0.0000;True;True;-0.5169;1.0960;0.4054;339.1996;244.7726;4.9725;0.0961;-0.0766;-0.0253;0.0000;
19966;0.9461072;14.3400;1.5083;-0.0808;357.9378;238.9798;357.9385;True;True;0.3210;0.9930;0.4717;341.1184;63.0096;10.0467;-0.2779;0.2109;0.4198;0.0000;True;True;-0.5161;1.0957;0.4059;338.4037;244.8369;4.8176;0.0811;-0.0113;0.0792;0.0000;
19968;0.9710174;14.3423;1.5142;-0.0777;354.2854;238.7257;358.3967;True;True;0.3191;0.9953;0.4759;340.6147;62.3393;10.1627;-0.1862;0.2466;0.4289;0.0000;True;True;-0.5157;1.0958;0.4073;337.9792;244.9508;4.6299;0.0229;0.0213;0.1569;0.0000;
19970;1.001477;14.3442;1.5171;-0.0747;352.7280;238.4101;358.9099;True;True;0.3172;0.9986;0.4802;340.2731;62.1723;9.8905;-0.2028;0.3658;0.4249;0.0000;True;True;-0.5156;1.0968;0.4096;337.7899;244.8840;4.4587;-0.0005;0.1303;0.2350;0.0000;
19972;1.027513;14.3459;1.5180;-0.0721;352.6229;238.3821;359.2009;True;True;0.3158;1.0022;0.4847;340.0554;62.4844;9.3578;-0.0742;0.3324;0.4667;0.0000;True;True;-0.5161;1.0999;0.4132;337.8939;244.5229;4.5212;-0.0911;0.4169;0.4161;0.0000;
19974;1.056247;14.3474;1.5183;-0.0696;352.9550;238.3883;359.5697;True;True;0.3148;1.0061;0.4902;339.8121;62.7365;9.2044;-0.1607;0.4568;0.5851;0.0000;True;True;-0.5184;1.1087;0.4205;338.6767;243.8562;5.3457;-0.2778;1.1466;0.9716;0.0000;
19976;1.082156;14.3482;1.5170;-0.0684;352.7636;238.3250;0.0005;True;True;0.3114;1.0125;0.4973;338.9018;62.0167;9.5418;-0.3577;0.6773;0.7652;0.0000;True;True;-0.5219;1.1390;0.4435;335.9200;243.6311;6.1526;-0.3877;3.7979;2.7398;0.0000;
19978;1.112365;14.3470;1.5171;-0.0705;351.9887;238.1397;0.2641;True;True;0.3079;1.0213;0.5058;337.2519;60.6176;10.8252;-0.3466;0.9331;0.8434;0.0000;True;True;-0.5287;1.2011;0.4677;328.8963;249.2337;6.6003;-0.4836;6.8666;2.1599;0.0000;
19980;1.137773;14.3428;1.5243;-0.0766;350.8562;237.2723;1.4960;True;True;0.3031;1.0325;0.5136;335.6476;58.4282;13.0258;-0.5688;1.2010;0.7545;0.0000;True;True;-0.5213;1.2878;0.4794;314.1919;236.3536;18.0896;1.0266;8.8586;0.9248;0.0000;
19982;1.16614;14.3356;1.5294;-0.0861;349.1013;236.2145;2.6838;True;True;0.2951;1.0477;0.5200;333.6867;55.0812;16.6481;-0.8470;1.6091;0.5780;0.0000;True;True;-0.5131;1.3803;0.4912;309.2856;217.5109;42.4055;0.8831;9.4607;1.3385;0.0000;
19984;1.193651;14.3259;1.5353;-0.0992;348.2768;235.4464;2.8458;True;True;0.2852;1.0638;0.5226;331.7843;51.1997;20.0498;-1.0706;1.6268;0.1094;0.0000;True;True;-0.5009;1.4683;0.5081;307.0999;185.1676;73.0999;1.1498;8.3041;1.8696;0.0000;
19986;1.22466;14.3131;1.5458;-0.1162;346.5283;235.1573;2.5836;True;True;0.2743;1.0787;0.5212;331.0791;46.7421;23.9895;-1.0917;1.4686;-0.2269;0.0000;True;True;-0.5239;1.5414;0.5371;321.8087;162.4975;89.8956;-3.7702;7.6180;3.3437;0.0000;
19988;1.24834;14.2975;1.5555;-0.1361;344.0357;235.3686;2.8139;True;True;0.2630;1.0916;0.5142;330.7039;42.9895;27.5715;-1.0956;1.2369;-0.7706;0.0000;True;True;-0.6068;1.6314;0.5900;315.5070;188.1047;60.5738;-8.9516;8.8659;6.1103;0.0000;
19990;1.276988;14.2806;1.5624;-0.1574;341.8357;235.3584;2.6892;True;True;0.2534;1.1021;0.5019;329.8335;41.2747;30.9742;-0.9175;1.0052;-1.3811;0.0000;True;True;-0.6996;1.6884;0.6405;322.2632;239.0009;4.8809;-9.7247;4.2260;5.3146;0.0000;
19992;1.305506;14.2624;1.5650;-0.1784;339.5151;236.2325;2.1240;True;True;0.2455;1.1093;0.4841;328.6807;41.8319;32.7984;-0.7655;0.6417;-1.8172;0.0000;True;True;-0.7492;1.6779;0.6868;7.7625;284.5304;352.5139;-2.0271;-1.8404;3.7354;0.0000;
19994;1.335598;14.2443;1.5621;-0.1988;337.3136;238.7763;1.0038;True;True;0.2397;1.1111;0.4616;328.9869;44.3286;32.3199;-0.5351;0.0482;-2.3650;0.0000;True;True;-0.7127;1.6866;0.6885;8.6329;298.9145;343.9760;5.9418;2.9280;-1.1280;0.0000;
