Frame;Tiempo;ID_Bola;Estatus;Posicion_Bola_x;Posicion_Bola_y;Posicion_Bola_z
9620;36.4756;17;En movimiento;10.0813;1.1221;-2.1867
9625;36.5448;17;En movimiento;10.4672;1.1162;-2.0373
9630;36.6146;17;En movimiento;10.8455;1.1104;-1.8909
9635;36.6841;17;En movimiento;11.2286;1.1047;-1.7426
9640;36.7539;17;En movimiento;11.6142;1.0990;-1.5933
9645;36.8238;17;En movimiento;11.9979;1.0934;-1.4448
9650;36.8934;17;En movimiento;12.3845;1.0879;-1.2952
9655;36.9633;17;En movimiento;12.7651;1.0824;-1.1479
9660;37.0330;17;En movimiento;13.1503;1.0771;-0.9988
9665;37.1027;17;En movimiento;13.5346;1.0718;-0.8500
9670;37.1720;17;En movimiento;13.9160;1.1167;-0.7024
9672;37.2003;17;Parada;14.1461;1.1673;-0.6133
9690;37.4502;18;En movimiento;7.9121;1.1605;-3.8067
9695;37.5200;18;En movimiento;8.3197;1.1752;-3.6766
9700;37.5897;18;En movimiento;8.7311;1.1902;-3.5452
9705;37.6596;18;En movimiento;9.1398;1.2051;-3.4148
9710;37.7291;18;En movimiento;9.5504;1.2202;-3.2837
9715;37.7988;18;En movimiento;9.9599;1.2354;-3.1529
9720;37.8684;18;En movimiento;10.3714;1.2507;-3.0215
9725;37.9383;18;En movimiento;10.7808;1.2659;-2.8908
9730;38.0077;18;En movimiento;11.1919;1.2813;-2.7595
9735;38.0776;18;En movimiento;11.6026;1.2968;-2.6284
9740;38.1470;18;En movimiento;12.0138;1.3473;-2.4971
9745;38.2169;18;En movimiento;12.4238;1.3660;-2.3662
9750;38.2858;18;En movimiento;12.8337;1.3848;-2.2353
9755;38.3552;18;En movimiento;13.2423;1.3597;-2.1049
9760;38.4246;18;En movimiento;13.6515;1.3754;-1.9742
9765;38.4946;18;En movimiento;14.0599;1.3911;-1.8438
9769;38.5500;18;Parada;14.4694;1.5137;-1.7131
9785;38.7758;19;En movimiento;7.8057;1.1676;-3.4905
9790;38.8419;19;En movimiento;8.2252;1.1872;-3.3301
9795;38.9117;19;En movimiento;8.6500;1.2064;-3.1678
9800;38.9823;19;En movimiento;9.0727;1.2147;-3.0062
9805;39.0507;19;En movimiento;9.4963;1.2448;-2.8443
9810;39.1202;19;En movimiento;9.9190;1.2472;-2.6827
9815;39.1900;19;En movimiento;10.3415;1.2632;-2.5212
9820;39.2599;19;En movimiento;10.7618;1.2791;-2.3606
9825;39.3294;19;En movimiento;11.1863;1.2953;-2.1983
9830;39.3990;19;En movimiento;11.6066;1.3113;-2.0377
9835;39.4685;19;En movimiento;12.0322;1.3277;-1.8750
9840;39.5386;19;En movimiento;12.4547;1.3441;-1.7135
9845;39.6083;19;En movimiento;12.8794;1.3606;-1.5512
9850;39.6783;19;En movimiento;13.3033;1.3771;-1.3891
9855;39.7480;19;En movimiento;13.7272;1.3937;-1.2271
9860;39.8178;19;En movimiento;14.1502;1.4103;-1.0654
9860;39.8178;19;Parada;14.2363;1.5133;-1.0325
9880;40.0956;20;En movimiento;8.2879;1.1407;0.7341
9885;40.1651;20;En movimiento;8.7453;1.1335;0.6620
9890;40.2351;20;En movimiento;9.2019;1.1264;0.5900
9895;40.3048;20;En movimiento;9.6594;1.1193;0.5179
9900;40.3747;20;En movimiento;10.1168;1.1123;0.4459
9905;40.4441;20;En movimiento;10.5729;1.1053;0.3740
9910;40.5138;20;En movimiento;11.0298;1.0984;0.3020
9915;40.5833;20;En movimiento;11.4878;1.0916;0.2298
9920;40.6529;20;En movimiento;11.9473;1.0849;0.1574
9925;40.7226;20;En movimiento;12.4017;1.0782;0.0858
9930;40.7922;20;En movimiento;12.8592;1.0716;0.0137
9935;40.8617;20;En movimiento;13.3143;1.1045;-0.0580
9938;40.9035;20;Parada;13.6806;1.1437;-0.1157
9955;41.1403;21;En movimiento;4.9886;1.1586;-0.2119
9960;41.2096;21;En movimiento;5.4112;1.1752;-0.1550
9965;41.2793;21;En movimiento;5.8515;1.1937;-0.0958
9970;41.3491;21;En movimiento;6.2946;1.2126;-0.0361
9975;41.4186;21;En movimiento;6.7392;1.2315;0.0237
9980;41.4884;21;En movimiento;7.1814;1.2504;0.0833
9985;41.5577;21;En movimiento;7.6211;1.2693;0.1425
9990;41.6274;21;En movimiento;8.0635;1.2883;0.2020
9995;41.6972;21;En movimiento;8.5063;1.3074;0.2616
10000;41.7667;21;En movimiento;8.9485;1.3577;0.3212
10005;41.8365;21;En movimiento;9.3911;1.3802;0.3807
10010;41.9055;21;En movimiento;9.8324;1.3658;0.4402
10015;41.9754;21;En movimiento;10.2743;1.3852;0.4997
10020;42.0451;21;En movimiento;10.7158;1.4046;0.5591
10025;42.1148;21;En movimiento;11.1560;1.4239;0.6184
10030;42.1843;21;En movimiento;11.5985;1.4435;0.6779
10035;42.2540;21;En movimiento;12.0434;1.4633;0.7378
10040;42.3237;21;En movimiento;12.4840;1.4829;0.7971
10045;42.3932;21;En movimiento;12.9262;1.5027;0.8567
10050;42.4628;21;En movimiento;13.3682;1.5225;0.9162
10050;42.4628;21;Parada;13.4567;1.6513;0.9281
10070;42.7415;22;En movimiento;7.8269;1.1741;-0.4206
10075;42.8112;22;En movimiento;8.2399;1.1989;-0.3367
10080;42.8805;22;En movimiento;8.6516;1.2255;-0.2530
10085;42.9499;22;En movimiento;9.0659;1.2525;-0.1688
10090;43.0196;22;En movimiento;9.4768;1.2792;-0.0853
10095;43.0895;22;En movimiento;9.8916;1.3064;-0.0010
10100;43.1588;22;En movimiento;10.3022;1.3332;0.0824
10105;43.2286;22;En movimiento;10.7167;1.3605;0.1666
10110;43.2982;22;En movimiento;11.1318;1.3878;0.2510
10115;43.3677;22;En movimiento;11.5414;1.4148;0.3342
10120;43.4374;22;En movimiento;11.9545;1.4421;0.4182
10125;43.5070;22;En movimiento;12.3671;1.5081;0.5020
10130;43.5770;22;En movimiento;12.7799;1.5387;0.5859
10135;43.6460;22;En movimiento;13.1917;1.5250;0.6696
10137;43.6742;22;Parada;13.4412;1.6344;0.7203
10155;43.9241;23;En movimiento;8.1458;1.1689;1.0721
10160;43.9944;23;En movimiento;8.6097;1.1600;1.0401
10165;44.0636;23;En movimiento;9.0772;1.1511;1.0078
10170;44.1334;23;En movimiento;9.5481;1.1423;0.9752
10175;44.2031;23;En movimiento;10.0178;1.1336;0.9428
10180;44.2728;23;En movimiento;10.4865;1.1250;0.9104
10185;44.3422;23;En movimiento;10.9544;1.1164;0.8781
10190;44.4121;23;En movimiento;11.4246;1.1332;0.8456
10195;44.4814;23;En movimiento;11.8928;1.1280;0.8132
10200;44.5507;23;En movimiento;12.3605;1.0917;0.7809
10205;44.6205;23;En movimiento;12.8302;1.0834;0.7485
