Frame;Tiempo;ID_Bola;Estatus;Posicion_Bola_x;Posicion_Bola_y;Posicion_Bola_z
11390;26.5077;11;En movimiento;11.1608;1.0657;-0.1143
11395;26.5776;11;En movimiento;11.5901;1.0555;-0.2198
11400;26.6474;11;En movimiento;12.0166;1.0454;-0.3246
11405;26.7165;11;En movimiento;12.4421;1.0353;-0.4292
11410;26.7863;11;En movimiento;12.8697;1.0253;-0.5343
11415;26.8556;11;En movimiento;13.2972;1.0584;-0.6393
11419;26.9115;11;Parada;13.7244;1.0976;-0.7443
11485;27.8304;12;En movimiento;4.8997;1.1616;-1.3285
11490;27.9000;12;En movimiento;5.2857;1.1600;-1.3012
11495;27.9693;12;En movimiento;5.6702;1.1503;-1.2739
11500;28.0390;12;En movimiento;6.0573;1.1455;-1.2465
11505;28.1086;12;En movimiento;6.4426;1.1407;-1.2192
11510;28.1784;12;En movimiento;6.8275;1.1360;-1.1920
11515;28.2480;12;En movimiento;7.2137;1.1314;-1.1646
11520;28.3175;12;En movimiento;7.5997;1.1269;-1.1373
11525;28.3873;12;En movimiento;7.9872;1.1225;-1.1098
11530;28.4568;12;En movimiento;8.3732;1.1181;-1.0825
11535;28.5267;12;En movimiento;8.7581;1.1137;-1.0552
11540;28.5959;12;En movimiento;9.1434;1.1476;-1.0279
11545;28.6656;12;En movimiento;9.5300;1.1466;-1.0006
11550;28.7352;12;En movimiento;9.9165;1.1456;-0.9732
11555;28.8046;12;En movimiento;10.3012;1.0978;-0.9459
11560;28.8743;12;En movimiento;10.6875;1.0938;-0.9186
11565;28.9439;12;En movimiento;11.0747;1.0899;-0.8912
11570;29.0140;12;En movimiento;11.4611;1.0860;-0.8638
11575;29.0835;12;En movimiento;11.8446;1.0821;-0.8366
11580;29.1527;12;En movimiento;12.2287;1.0784;-0.8094
11585;29.2224;12;En movimiento;12.6177;1.0747;-0.7819
11590;29.2922;12;En movimiento;13.0034;1.0711;-0.7546
11592;29.3200;12;Parada;13.2342;1.2094;-0.7382
11610;29.5705;13;En movimiento;7.6558;1.1599;1.0402
11615;29.6401;13;En movimiento;8.0817;1.1797;1.0259
11620;29.7098;13;En movimiento;8.5081;1.1913;1.0116
11625;29.7793;13;En movimiento;8.9362;1.2079;0.9973
11630;29.8488;13;En movimiento;9.3607;1.2245;0.9831
11635;29.9185;13;En movimiento;9.7878;1.2412;0.9687
11640;29.9883;13;En movimiento;10.2135;1.2579;0.9545
11645;30.0581;13;En movimiento;10.6426;1.2749;0.9401
11650;30.1277;13;En movimiento;11.0677;1.2918;0.9258
11655;30.1971;13;En movimiento;11.4946;1.3088;0.9115
11660;30.2671;13;En movimiento;11.9228;1.3259;0.8972
11665;30.3364;13;En movimiento;12.3491;1.3430;0.8829
11670;30.4063;13;En movimiento;12.7783;1.3604;0.8685
11675;30.4755;13;En movimiento;13.2016;1.4219;0.8543
11676;30.4892;13;Parada;13.3717;1.4756;0.8486
11715;31.0325;14;En movimiento;18.0400;0.4400;-0.2900
11720;31.1020;14;En movimiento;8.4425;1.1937;-2.5046
11725;31.1716;14;En movimiento;8.8570;1.2170;-2.3227
11730;31.2415;14;En movimiento;9.2729;1.2404;-2.1402
11735;31.3110;14;En movimiento;9.6874;1.2638;-1.9583
11740;31.3805;14;En movimiento;10.1030;1.3042;-1.7759
11745;31.4502;14;En movimiento;10.5163;1.3309;-1.5946
11750;31.5195;14;En movimiento;10.9322;1.3352;-1.4121
11755;31.5892;14;En movimiento;11.3477;1.3589;-1.2298
11760;31.6589;14;En movimiento;11.7630;1.3827;-1.0475
11765;31.7289;14;En movimiento;12.1763;1.4064;-0.8662
11770;31.7980;14;En movimiento;12.5900;1.4302;-0.6846
11775;31.8679;14;En movimiento;13.0043;1.4541;-0.5028
11778;31.9100;14;Parada;13.3408;1.5571;-0.3552
11810;32.3551;15;En movimiento;4.9272;1.1574;-1.0049
11815;32.4247;15;En movimiento;5.3313;1.1694;-1.0107
11820;32.4943;15;En movimiento;5.7388;1.1740;-1.0166
11825;32.5639;15;En movimiento;6.1517;1.1831;-1.0226
11830;32.6334;15;En movimiento;6.5557;1.1918;-1.0284
11835;32.7034;15;En movimiento;6.9671;1.2010;-1.0344
11840;32.7727;15;En movimiento;7.3745;1.2100;-1.0403
11845;32.8423;15;En movimiento;7.7850;1.2192;-1.0462
11850;32.9119;15;En movimiento;8.1955;1.2286;-1.0521
11855;32.9816;15;En movimiento;8.6034;1.2378;-1.0580
11860;33.0512;15;En movimiento;9.0123;1.2472;-1.0640
11865;33.1209;15;En movimiento;9.4240;1.2942;-1.0699
11870;33.1905;15;En movimiento;9.8310;1.3068;-1.0758
11875;33.2600;15;En movimiento;10.2420;1.3196;-1.0817
11880;33.3294;15;En movimiento;10.6488;1.2861;-1.0876
11885;33.3992;15;En movimiento;11.0591;1.2958;-1.0936
11890;33.4686;15;En movimiento;11.4669;1.3056;-1.0995
11895;33.5382;15;En movimiento;11.8804;1.3156;-1.1054
11900;33.6081;15;En movimiento;12.2843;1.3253;-1.1113
11905;33.6778;15;En movimiento;12.6937;1.3352;-1.1172
11910;33.7479;15;En movimiento;13.1053;1.3454;-1.1231
11912;33.7756;15;Parada;13.3522;1.4848;-1.1267
11930;34.0263;16;En movimiento;7.5675;1.1678;4.5681
11935;34.0956;16;En movimiento;7.9451;1.1699;4.3588
11940;34.1648;16;En movimiento;8.3167;1.1697;4.1529
11945;34.2342;16;En movimiento;8.6907;1.1580;3.9456
11950;34.3039;16;En movimiento;9.0672;1.1546;3.7369
11955;34.3736;16;En movimiento;9.4417;1.1513;3.5294
11960;34.4435;16;En movimiento;9.8165;1.1481;3.3217
11965;34.5130;16;En movimiento;10.1917;1.1449;3.1137
11970;34.5826;16;En movimiento;10.5670;1.1418;2.9057
11975;34.6524;16;En movimiento;10.9424;1.1388;2.6976
11980;34.7220;16;En movimiento;11.3187;1.1359;2.4890
11985;34.7917;16;En movimiento;11.6949;1.1330;2.2805
11990;34.8615;16;En movimiento;12.0716;1.1302;2.0718
11995;34.9312;16;En movimiento;12.4468;1.1274;1.8638
12000;35.0004;16;En movimiento;12.8212;1.1723;1.6563
12005;35.0703;16;En movimiento;13.1979;1.1728;1.4475
12009;35.1259;16;Parada;13.5717;1.2269;1.2404
12025;35.3498;17;En movimiento;4.7572;1.1640;-2.0308
12030;35.4175;17;En movimiento;5.2130;1.1788;-1.9266
12035;35.4869;17;En movimiento;5.6703;1.1937;-1.8221
12040;35.5560;17;En movimiento;6.1295;1.2089;-1.7171
12045;35.6263;17;En movimiento;6.5872;1.2240;-1.6125
12050;35.6961;17;En movimiento;7.0495;1.2394;-1.5069
12055;35.7662;17;En movimiento;7.5082;1.2547;-1.4021
12060;35.8357;17;En movimiento;7.9676;1.2943;-1.2971
12065;35.9053;17;En movimiento;8.4261;1.3130;-1.1923
